name,address,listing_price,num_of_bathroom,num_of_bedroom,num_of_view,size
Price Van Weedenburg,44 Reindahl Trail,894650,3,0,2097,1761
Bourke Thams,57 Luster Drive,2459025,7,8,1108,1043
Juline Cashen,98670 Hansons Trail,952504,8,4,4185,953
Cherice Hearnaman,67565 Towne Drive,1036256,4,0,1060,2297
Alica Vasyukhin,428 Mesta Crossing,4202950,7,7,124,3083
Lonny Warden,2 Eagle Crest Circle,4036424,4,7,1884,249
Jannelle Girk,047 Havey Crossing,4259125,6,2,4906,432
Lib Winckworth,98 Riverside Trail,2948653,1,0,1911,214
Jerrold Torfin,95 Arrowood Park,538983,5,1,5231,316
Tuesday Billin,25323 Rutledge Center,3645272,8,4,4638,2406
Teodorico Perrelle,7134 Sugar Terrace,1666581,6,3,1061,686
Axe Bortolussi,78 Thompson Park,4357779,8,7,4220,1041
Rasia MacDuffie,0 Heath Junction,1871428,1,5,1618,2427
Richart Beattie,7880 Nova Place,3091554,0,1,861,884
Ashia Dullard,69 Derek Lane,2695707,0,6,767,2036
Else Erangey,8 Russell Park,3716996,8,1,159,3067
Ky Crackel,2 Mendota Court,304144,7,4,3523,1945
Stepha Squibb,23 Boyd Hill,4253473,6,5,3473,2848
Lilyan Salmons,9576 Warbler Drive,2075050,2,3,3731,433
Lay Jays,91 Nova Trail,3570765,3,3,4973,3277
Ambros O'Luney,2211 Delaware Alley,4522275,3,3,2171,1394
Lock Lemm,63614 Loomis Junction,3500319,2,7,1608,2490
Ashil Gynni,9 Red Cloud Lane,2670222,4,8,1849,2149
Windy Kelsell,33 Mccormick Junction,3479627,5,5,5117,599
Gael Massie,825 Mayfield Avenue,1645534,8,0,1939,1053
Amandi Hynd,5949 1st Point,2712793,0,5,761,2595
Ingaborg Ellaway,070 Reindahl Park,282701,8,5,378,2035
Cherilyn Bettlestone,7216 Talmadge Park,1004098,0,7,1543,1692
Alvy Renner,3 Thierer Avenue,4330610,5,0,5110,2739
Abra Vaughten,1 Arizona Trail,3781244,6,7,2235,533
Hildegarde Jakeman,55 Dorton Avenue,3960119,2,5,1359,548
Ibby Heinsius,0 Westport Lane,2198722,7,0,201,461
Konstance Drinkhill,90 Nelson Drive,3905666,0,5,2741,2046
Ina Mowatt,34 Ramsey Parkway,493270,7,1,788,788
Deane Dinse,3 Erie Center,3596532,7,1,4677,1767
Thorpe Oswell,41708 Schiller Way,3531477,1,8,1336,3036
Elaine Kleyn,39 Rieder Plaza,2451858,7,8,3468,1159
Tyrone Deeves,575 Northwestern Plaza,2540336,6,4,1387,2513
Solomon Kenyam,62803 Ridgeway Pass,2314098,5,5,4261,3099
Danielle Scain,5468 Dahle Pass,4192321,6,2,4047,1497
Rasia Rush,272 Florence Junction,3260737,2,8,5043,1305
Tracy Plaistowe,775 Bluestem Circle,419938,5,7,4515,1227
Kylen Lovelady,2383 Loeprich Trail,1102838,6,0,1032,1279
Carmina Frostdick,71 Spaight Road,2044067,1,6,868,2157
Salvatore Bonnier,283 Dixon Alley,4299327,3,1,1659,574
Kaylee Ebbett,56 Melrose Center,3569665,7,3,1834,1976
Reinhard Worsall,97899 Kensington Trail,1945758,7,1,2947,1368
Eydie Ralton,8186 Sycamore Center,2057438,3,0,2841,2922
Cristal Friatt,5217 Kinsman Point,3496596,4,6,4105,1564
Vernice McKellar,9 Pawling Hill,910802,1,8,2442,865
Jillana Philippsohn,2 Morrow Lane,1489313,0,7,688,2577
Glen Washtell,57 Manufacturers Alley,2973803,3,6,3615,2941
Hakim Golde,6 Dryden Lane,4146910,0,8,5193,490
Petunia Kelly,419 Kingsford Center,4351120,6,4,61,1970
Parke Partridge,13 Moland Pass,4720007,5,3,25,458
Marcie Oppy,89 Blue Bill Park Court,1329239,3,5,5164,1292
Garry Warsap,41467 Memorial Point,596297,4,0,3061,1647
Janeen Kynton,8 Bartillon Park,4409184,1,2,5357,1637
Claudetta Kaasmann,137 Toban Avenue,723196,5,6,3910,2315
Kenny De Cleyne,77314 Oak Valley Lane,3091086,2,4,2184,1272
Eleni Maddocks,11 Eastlawn Junction,669195,8,5,4470,170
Mackenzie Behneke,5 Miller Center,1465817,5,4,1565,2317
Britta Fayre,527 Schiller Avenue,1851960,3,5,844,2142
Meggi Lopez,437 Lake View Avenue,2929986,6,5,5437,3375
Somerset Daughtry,3797 Algoma Street,4751387,7,1,5490,2716
Averill Hyrons,86637 Pine View Drive,4763192,7,0,406,243
Hermann McGorley,738 Alpine Avenue,3831576,8,0,98,3071
Filmer Salsberg,93924 New Castle Center,3273235,2,3,2836,2493
Derward Elener,9961 Pearson Court,3404592,2,8,3583,1226
Jefferey De L'Isle,85034 Oxford Pass,4994901,7,4,2949,2465
Alisun Denford,58 Village Pass,3937965,1,6,1379,2894
Milty Beeson,18121 Florence Road,457905,6,8,1611,2730
Evie Asser,531 Lighthouse Bay Pass,4227839,4,5,87,2741
Milt Baldinotti,5 Roxbury Plaza,1935467,0,4,2382,2362
Borg Ginnane,81 Melvin Avenue,2163667,2,2,4648,2864
Melisa Jandl,20898 Randy Park,3307105,1,6,3545,280
Karie Broinlich,1828 Lunder Road,3069977,2,8,3261,257
Rena Pargeter,1770 Eggendart Lane,4723601,6,5,4614,1496
Marlo Bax,79 Dexter Terrace,4453338,1,2,4342,3044
Curry Gwinnel,761 Annamark Point,313522,7,0,2575,138
Udale Gwyneth,18730 Larry Circle,313154,7,6,1282,468
Lavinie Tortoishell,610 Sommers Court,659669,6,5,1378,576
Victoir Sigmund,2264 Utah Center,2819827,2,7,3004,3407
Rog Tethcote,1 Heath Street,372425,7,7,1097,2223
Eb Simeone,681 Pankratz Trail,3755874,7,2,4716,1294
Melisandra Dorrance,48825 Jenifer Crossing,1941170,8,0,1318,1261
Marijn Phipard-Shears,94298 Moose Parkway,1276217,8,3,2207,1496
Aubrey Backen,63 Carberry Court,2546395,1,0,5223,824
Prentice Ayllett,91 Sullivan Road,4497277,5,2,2234,1839
Renaud Carwithen,2 Kingsford Drive,4675183,2,7,705,742
Dulsea Baldin,859 Tomscot Road,2592119,2,4,1054,1314
Staford Vasilevich,0295 Mosinee Point,4315262,8,5,4255,1002
Susan Chetwind,1181 Kim Court,2259105,2,1,5177,760
Camel Heyworth,30 Sutherland Hill,2395649,4,2,1634,364
Abdel Masden,09 Clemons Point,2114413,1,3,2364,285
Halli Le Monnier,941 Waxwing Court,3581429,1,3,290,2771
Horatio Saladino,61 Sunfield Park,4399064,0,8,638,3413
Chet Crownshaw,0 Pleasure Place,1311179,8,6,3750,2808
Roldan Vinden,2 Stone Corner Point,4993428,6,6,1882,1066
Cass Bellinger,4308 Kim Center,1514843,3,8,1913,1005
Malissa Gelly,39 Steensland Hill,2028275,7,1,1164,2808
Pip Gymlett,047 Boyd Point,1540586,5,6,3656,2031
Brianne Winn,352 Anderson Crossing,1453422,0,1,3009,3218
Avrom Churchard,6721 Rowland Point,2270877,0,6,1316,3260
Rachael Cowie,29636 Sachtjen Pass,853770,2,3,4481,3394
Raine Gallichiccio,06 Park Meadow Street,2913690,8,0,205,656
Lorrin Matthewman,22616 Autumn Leaf Plaza,1426697,6,3,4959,2988
Bryanty Simonou,19876 Scoville Road,4520180,2,2,2549,2288
Andrei Maass,5482 Coleman Alley,4095521,5,0,1260,854
Farica Gronowe,61 Golf View Junction,2342694,2,5,1887,2402
Warner Sherratt,17 Chinook Center,1677380,6,7,2421,2873
Rem Surman,5 3rd Parkway,4471793,1,8,3720,2197
Olympe Offill,4 Golf Course Alley,1527411,7,3,537,644
Gorden MacGiffin,511 Kedzie Avenue,613444,4,2,1873,233
Ruprecht Vasilchenko,79 Barnett Hill,2029201,0,7,3205,3050
Lemmie Cordsen,29 Graedel Terrace,1405298,6,5,3458,1507
Noll Hoyles,83 Clemons Crossing,1978094,5,5,692,3092
Eirena Rosewell,1 Hagan Center,4219673,7,7,165,1081
Fianna Demogeot,3 Ryan Point,2466494,8,5,4644,3039
Brett McAneny,45508 Continental Lane,4159327,0,6,5006,2095
Tommi Dinsey,037 Monument Center,2376780,7,0,5256,2883
Seumas Kittredge,2 1st Street,1267623,3,7,4750,1251
Eziechiele Bakesef,820 Hagan Alley,3387043,8,6,1390,2121
Hedda Baskeyfield,4 Forest Run Road,4678894,1,5,3453,517
Alden Gribbell,498 Troy Court,2105742,5,4,3028,3039
Gaylord Gallager,9 Warrior Center,4976138,3,5,594,3122
Donalt Yakebovich,524 Bunker Hill Drive,1282353,0,3,1212,1648
Franny Pettegre,6 Moland Terrace,1833884,1,0,3584,421
Worthy Dri,623 Del Sol Junction,3098375,1,3,43,231
Germain Kencott,55445 Harbort Drive,3629407,3,2,4014,3091
Adrien Lafee,454 Hollow Ridge Place,3482135,2,0,1367,1231
Elsy Wahner,6544 Hudson Avenue,3700710,5,1,2225,2486
Hilary Tibbotts,124 Eggendart Way,696454,6,5,5204,2138
Rebeka Toxell,1455 Montana Trail,1216733,8,5,3092,2749
Ezequiel Fender,9 Northland Center,3047727,3,3,3950,2547
Dermot Bierton,1 Arrowood Pass,4340898,4,1,1808,3410
Lynsey Tuckwell,46 Longview Alley,2378529,4,7,1715,3414
Alan Pinney,9 Walton Court,4336668,7,7,4710,2489
Reena Ridler,9341 Beilfuss Point,3844217,2,2,2616,1471
Cyndie Sawood,4 Packers Hill,4470879,2,4,3088,15
Maddie Klulicek,05 Dwight Alley,946499,5,6,4291,907
Stinky Brockton,104 Merchant Avenue,458098,4,3,219,2675
Victoir Dows,08 Aberg Court,1569463,4,4,3661,1172
Shandeigh Hallor,15 Elmside Court,2682499,5,3,1524,1955
Star Malamore,1 Ridgeview Terrace,3772546,4,5,1953,3095
Mar Lankester,382 Dapin Junction,436348,2,6,5402,813
Abbey Barwell,8 Nobel Hill,4900193,7,7,3775,3057
Cassie McGowran,06045 Armistice Alley,2413303,2,2,1135,1070
Saundra Ruselin,38 Clarendon Circle,2930822,0,0,4660,1853
Silvia Trawin,670 Hanover Park,3087588,4,6,3415,1645
Jeno Roughey,1552 Crest Line Road,4698766,0,3,5415,2926
Wade Mercey,0742 Northridge Circle,1595442,2,4,5185,1027
Kalvin Goakes,2382 Anthes Parkway,1472445,4,2,4826,1125
Blakeley Stroobant,25 Huxley Parkway,742565,5,6,5249,3003
Dav Lothlorien,9951 Park Meadow Circle,4128701,3,7,1557,2292
Pietro Parkyns,9 Westport Plaza,2376665,7,5,1526,847
Pincas Fortnon,67 Jana Place,2501550,1,4,5105,408
Der Clitherow,718 Meadow Vale Road,3716352,7,6,1628,1895
Lynea Cruickshanks,9 Union Crossing,4760517,1,0,2345,0
Eloise Mingaye,49 Northport Alley,3773590,7,8,2171,2952
Laurence Lardnar,148 Ohio Trail,2266530,8,3,1509,2372
