name,address,listing_price,num_of_bathroom,num_of_bedroom,num_of_view,size
Jessey Fleeman,90785 Hovde Plaza,3792171,1,7,4590,2280
Corbin Spaice,1862 Meadow Vale Street,826593,5,1,194,930
Goraud Moutray Read,9222 Karstens Alley,4200034,6,6,4346,3202
Charleen Beange,831 Basil Junction,3805627,1,4,2415,1469
Anders Dodsworth,43 3rd Park,4605949,7,6,4688,1120
Salvidor Lyle,25199 Di Loreto Plaza,2017666,8,4,5327,2995
Alika Vinter,57739 Independence Crossing,2899784,7,7,1308,2921
Sande Spofforth,2 Utah Trail,1934084,8,5,3999,1796
Bonita Pochet,3402 Roth Plaza,3603269,7,2,2990,3297
Merry Hanstock,7684 Hanson Junction,4856787,1,3,1087,3422
Godiva Bertelet,1 Harper Alley,1589700,0,6,4043,454
Rebeka Lifsey,21 Burning Wood Circle,3321999,0,7,157,1628
Philippe Mollatt,6477 Merchant Lane,4222691,0,1,2132,3236
Myrtia Lighton,09 Gerald Terrace,3513076,3,4,117,1226
Pierson Baddeley,4969 International Point,3895381,3,0,674,1633
Calvin Pawlett,8598 Hoard Center,2329747,4,2,723,3073
Henry Bayman,234 Sundown Avenue,3928921,7,7,4206,2204
Jarred Grutchfield,56468 Tennyson Lane,3459458,1,2,5007,915
Alikee Gasnell,7207 Hoard Avenue,3954795,4,4,3472,2535
Demetria Gunthorpe,1 Scott Junction,2973155,3,3,4520,63
Nathanael Goom,4465 Petterle Avenue,803210,8,3,715,2599
Nye Bitchener,2 Tony Hill,3021402,4,7,4147,2738
Corabella Lilford,55160 Bayside Point,4603246,5,4,2213,2463
Kass Woolsey,57 Montana Way,3297811,4,7,3073,2266
Kore Havers,49 Eagan Parkway,1048859,5,6,265,34
Ashli Kelsey,20 Sheridan Road,3250407,0,4,2954,3053
Dean Saby,4639 Algoma Street,2451170,4,6,4190,2626
Odella Collecott,1378 Crest Line Road,2266218,1,7,2304,1833
Dorey Greenlees,0 Center Terrace,4628034,5,6,3640,1644
Pepi Worters,2566 Cambridge Drive,746429,7,7,5147,305
Merrel Georgiades,78 Norway Maple Court,4983263,2,8,2739,3151
Marcile Skakunas,4 Londonderry Point,1211271,8,7,5460,2472
Alisun Bernardeschi,82 Fulton Point,2644206,0,1,806,2287
Ardys Comrie,15 Maywood Point,3570361,3,7,1880,130
Homerus Syvret,550 Florence Trail,2407700,6,8,4436,1304
Marcelle Mylchreest,95 Moose Crossing,1533270,4,8,3376,2781
Reggis Leitche,15913 Rowland Center,2740131,5,8,4675,3293
Sherm Hixson,30 Coleman Alley,2408743,2,6,1905,3321
Noak Boucher,897 Havey Hill,3508614,3,2,2035,703
Miguelita Goodbarne,909 Golf Junction,2825510,3,2,3707,1548
Nil Corde,4207 Pleasure Pass,3626090,7,6,1018,2221
Roxi Jillard,44 Prentice Drive,4068186,8,0,2910,801
Laraine Strute,820 Killdeer Center,1876716,3,0,3689,2098
Liz Kopelman,17 Logan Road,851991,7,4,378,1036
Cynthea Pauwel,4 Nelson Junction,4300377,8,7,2310,2354
Granger Orton,954 Bellgrove Alley,378036,0,4,5130,879
Valentino Mattiuzzi,2436 Golden Leaf Circle,4570658,5,0,2956,2311
Darryl Gwyneth,98113 Mifflin Hill,542840,8,6,35,2398
Consuela Goane,275 Moose Trail,1333468,8,0,5162,2970
Alvera Limprecht,21626 Walton Park,1466134,0,4,429,2830
Humphrey Darnell,562 Bashford Pass,3556471,3,4,2790,1407
Earvin Milsted,01850 Westridge Drive,621281,5,2,3033,733
Mata Di Dello,74 Stuart Avenue,2739647,0,0,406,3021
Franz Eggleson,192 Springview Crossing,669798,2,8,4206,3356
Rutger Arnason,859 Clyde Gallagher Hill,1242791,6,7,3019,466
Tessi Matveichev,3603 Del Sol Lane,2405583,3,3,2469,2161
Josee Stobbart,497 Grim Parkway,3859329,2,5,2531,2515
Fara Ekkel,7 Jenifer Circle,344753,5,2,1374,368
Roddy Fries,6 Clemons Plaza,3976131,5,5,1848,1669
Blondie Woodruffe,4986 Longview Way,3558234,7,8,3473,1447
Jolene Southwell,881 Bluestem Avenue,4376007,1,4,2877,3097
Daren Pawlick,08737 Carey Terrace,3142065,3,6,3348,520
Lesley Newstead,8 Hauk Plaza,4103769,1,2,4210,500
Ulysses Cabane,478 Reinke Road,2654278,5,1,1508,2161
Vinny Rippingall,6 Messerschmidt Circle,2324192,3,7,4188,1873
Putnam Gianolini,1233 Moulton Court,4135091,5,4,2102,1594
Gill Queenborough,9 Reindahl Avenue,1847835,6,6,2425,354
Finley Rattery,485 Burrows Hill,4499402,3,0,4619,3451
Mireille MacAless,28 Melody Pass,2578217,5,7,839,2508
Gray Drewett,4550 Evergreen Circle,907738,5,1,4897,1671
Chere Glasscott,4 New Castle Park,1523767,5,0,3634,2339
Jeannette Klimentyev,09 Saint Paul Crossing,1071667,7,0,944,732
Cristen Quiddihy,407 6th Lane,1501210,1,7,5192,1319
Culver Darton,48 Harbort Avenue,3661266,6,7,1204,2761
Courtnay Flores,203 Knutson Plaza,580799,3,6,4683,2148
Kizzie McGebenay,56 Corry Circle,3082025,1,8,3277,2879
Ari Robbert,4629 Dawn Street,515646,1,6,442,3128
Francklyn Windybank,950 Prentice Lane,3888559,1,8,4917,3435
Lenore Sapp,68 Del Sol Parkway,1923171,1,8,3421,1607
Alexandr Redmond,9 Starling Road,2346736,3,7,518,877
Shepard O'Kynsillaghe,6808 4th Street,4801786,0,0,2886,1309
Cazzie Macewan,783 Milwaukee Road,625336,5,1,1878,2163
Verina Stoyell,9366 Loomis Drive,3253348,3,1,663,2125
Eydie Surmon,6 Old Shore Hill,2384133,8,5,4948,1590
Sharl Gilli,5 Schurz Way,4965066,5,4,2910,3002
Marketa Bewfield,2766 Corry Terrace,4192456,6,2,592,1844
Dynah Medway,67 Rusk Way,2719748,8,1,4147,2388
Ferrell Fipp,21 Badeau Place,4658633,0,7,1161,3071
Hobey Charles,85 Atwood Drive,435689,2,5,497,3127
Nancie Charkham,5839 Melby Plaza,3675999,5,7,4057,1055
Bentlee Linne,846 Merrick Park,1924313,1,1,3785,1880
Mar Caghy,14 Hollow Ridge Plaza,264398,3,5,1713,2117
Carlin Inman,86 Dorton Drive,1116558,2,0,4221,140
Richmound Dunbobbin,4 Farragut Drive,4872754,7,5,317,1377
Cheryl Urlich,51862 Rowland Center,532739,5,4,3244,328
Steffen De Giovanni,936 Kinsman Alley,2844140,4,5,366,3260
Stanislaus Stiegar,491 Sheridan Lane,543941,2,7,152,2446
Osbourne Hane,4 Warbler Circle,2765865,1,7,2784,964
Carla Tippings,19484 Almo Trail,1415765,2,0,1118,466
Noel Mordy,148 Forster Parkway,4365802,6,8,3952,980
Ana Battany,3 Pierstorff Point,614733,2,0,4996,1501
Chere Twinbrow,5323 Dryden Trail,2388528,7,6,3482,1814
Cyrus Corryer,5 Ludington Crossing,2751467,1,2,1114,2044
Rosamund Bootland,6785 Golf Course Place,3377617,2,1,4307,319
Talbert Ambrose,5084 Vernon Plaza,2280295,6,2,2179,1125
Lucille Saill,7021 Toban Pass,1298561,8,1,5406,2772
Paulette Blundel,1505 Novick Terrace,395351,8,5,4981,2275
Hyacinth Smails,77 Vidon Junction,4563308,1,7,5264,3344
Tan Renforth,71 Coleman Park,611812,4,0,3448,2881
Ricard Stodart,5568 Miller Park,988628,0,5,4387,978
Don Bohlin,7842 Emmet Park,4718045,4,6,3748,414
Karlotta Eate,790 Maple Wood Road,4857127,6,5,3829,954
Bartram Cainey,5 Lukken Hill,4979013,4,4,4142,91
Elsbeth Ludford,49526 Forest Hill,368689,0,0,592,1655
Faustina Keddie,2 Cascade Road,1641150,8,5,5226,20
Vivie Cropper,12082 Ramsey Alley,4411380,7,1,5318,2286
Hanni Petto,9824 Del Sol Way,539507,0,2,1123,1577
Kati Kieff,3 Scofield Trail,785436,8,7,3893,2440
Braden Trimbey,178 Bartillon Alley,1512393,4,6,3322,3032
Renado Cowden,18142 Utah Avenue,1993276,7,1,128,2462
Efren Peachman,44678 Luster Alley,2322158,1,8,3301,3329
Sacha Sickert,60 Caliangt Drive,2275002,7,7,1093,2088
Ddene Bortolomei,153 La Follette Avenue,3699210,7,7,4515,1467
Morly Peachey,98 Hollow Ridge Lane,4634628,5,7,3107,161
Nonna Stobbes,79 Arapahoe Place,1100743,4,7,5329,1434
Murielle Waters,72 Comanche Crossing,1663605,6,5,350,1661
Babbette Ligoe,8 Oneill Center,917708,5,7,3587,1931
Herc Riggs,926 Butternut Parkway,918387,8,3,2378,654
Annabella Alexandrou,890 Graedel Court,3824594,1,0,3040,3183
Daffy Golston,11316 Muir Pass,1478430,7,3,1027,2630
Joellen Mustard,02295 Cherokee Hill,2694014,8,5,3275,1493
Willy Dax,179 Pond Park,4305062,1,1,5352,1334
Killian Duigenan,20076 Wayridge Center,3601240,5,8,5136,1477
Elita Passie,4327 Fieldstone Circle,3698666,1,6,3755,860
Sher Copestake,544 Waywood Avenue,262205,8,5,2791,1818
Bernardina Wisson,2 Almo Road,1061207,7,5,1032,3077
Dylan MacNamara,1256 Lakewood Gardens Avenue,2375689,3,0,2199,2848
Earl Garshore,6 Dryden Terrace,2141088,1,4,2403,3419
Allie Flexman,2927 Bowman Place,3985330,1,7,3002,751
Jany Ruthen,0886 Gateway Point,1495055,5,0,4927,3311
Tallou Kitcat,173 Muir Way,4034441,4,8,320,3063
Griffy Boot,040 Waywood Street,921499,5,4,4156,3205
Katherina Le Clercq,90 Corscot Drive,1108367,5,6,3726,2543
Ashly Bussens,14588 Lighthouse Bay Crossing,780141,0,0,2101,900
Antin Rebbeck,32 Washington Plaza,1910706,2,8,5470,1128
Gamaliel Yu,1970 Grim Street,2132295,0,5,2013,579
Eal Bartleet,72397 Stone Corner Lane,1934510,8,3,4326,1707
Koralle Lutman,41 Cardinal Alley,857754,1,6,5047,1286
Coreen Wipfler,20 Mifflin Plaza,3413224,4,6,4465,2675
Milo Biasi,48 Jenifer Hill,1879718,1,3,425,517
Drud Saulter,64 Ilene Parkway,1969527,8,1,4641,2156
Gerard Haggath,4 Arkansas Crossing,3682690,2,1,2118,2354
Harley Mitchiner,1 Sachs Alley,4517115,2,4,2158,2177
Letitia Eburne,0 Summerview Lane,2488375,6,3,4863,2872
Curtis Antognetti,6964 Iowa Junction,2434015,2,6,401,1022
Charlene Schollar,6839 Elgar Trail,3867289,8,3,4439,2947
Sally Wychard,96649 Garrison Court,4007066,0,5,68,118
Hirsch Flatte,7 Sullivan Street,4576711,8,0,3455,413
Sybil St. Hill,3711 Merry Court,1840201,5,3,3466,2587
Hilary Manntschke,8782 Sunfield Street,1941167,1,3,3881,854
