name,address,listing_price,num_of_bathroom,num_of_bedroom,num_of_view,size
Charity Jewkes,676 Sommers Lane,1536836,2,0,1170,852
Maddy Dorsey,8880 Loeprich Center,4246811,4,2,3979,1585
Brooks Aslam,47100 Elmside Avenue,1267999,3,4,977,1713
Vyky Kleinschmidt,1364 Heffernan Terrace,327384,3,0,1519,332
Willard Paulet,882 2nd Way,3133240,3,0,5399,1458
Cheston Fasey,485 Karstens Parkway,1533982,8,4,1068,126
Kristel Gidney,8 Dennis Street,587973,0,0,3049,595
Harley Chieco,56501 Little Fleur Alley,1964730,4,5,4010,2261
Emmerich Heningham,39144 Hooker Court,597494,6,8,4087,3033
Ronda Gowdridge,6295 Westridge Trail,2581159,7,8,1398,1243
Rudolf Coolahan,5 American Hill,2196332,6,7,495,2737
Siward Curnucke,9860 Farmco Pass,2493829,8,4,267,1762
Matthaeus Breeze,896 Riverside Street,3671153,8,7,4188,3267
Minda Camillo,457 Roxbury Lane,3064334,1,4,876,1628
Che Styche,71623 Jenifer Center,2411033,8,7,1828,3075
Wiley Pakeman,3944 Truax Pass,2436428,5,1,3230,2207
Dannie Buten,7 Old Gate Avenue,1268867,0,8,1609,653
Olenolin Manuele,51804 Moose Point,3178828,8,8,1561,2155
Vinnie Ballard,2 Jenna Point,4796409,7,5,4535,377
Tulley Rhule,0 Esch Terrace,589225,6,5,2609,612
Nancie Tampen,94 Mockingbird Avenue,1218027,3,5,2658,3445
Adelbert Adamovich,9019 Springview Place,3973006,7,3,3542,1380
Holly-anne Karpinski,34 Mcbride Parkway,1093414,6,1,2404,2840
Felizio McPhater,8 Ridgeview Parkway,562163,0,0,5232,3374
Agustin Souch,5 Toban Pass,4847789,6,5,1470,1438
Winne Tydeman,66 Hansons Alley,4480244,0,3,4943,1977
Hayyim Acklands,833 Fremont Street,2638448,2,1,1638,666
Flora Sappson,45 Mockingbird Hill,4259613,6,2,1099,2169
Cassie Soal,0 Rigney Center,4551838,7,0,366,1761
Mateo Reynolds,8 Quincy Circle,1347449,7,2,4137,2737
Tildi Boleyn,2 Valley Edge Hill,4531569,1,2,1832,213
Enriqueta Ludlem,01356 Crowley Road,4223949,1,4,5247,933
Dill Porritt,07461 Briar Crest Alley,2144525,2,8,1758,2363
Piper Aris,94 Atwood Place,4665146,8,6,3189,1644
Evelyn Petrescu,56 Transport Drive,3661058,2,6,1031,616
Harrison Wyeth,0233 Clemons Pass,1338495,1,8,2642,2479
Ricca Gerrels,6219 Banding Pass,2493704,3,5,836,94
Fran Finci,7206 International Center,884962,8,3,3959,4
Jerome De Morena,038 Dixon Point,2952609,1,2,4088,1045
Koressa Dack,79 Logan Lane,3653817,8,6,2941,1793
Mendel Lenormand,721 Sugar Junction,2297575,5,5,2956,148
Janeva Feronet,2391 Tennessee Terrace,1014089,3,7,3982,1814
Nixie Peeke-Vout,69919 Ridgeway Park,1855895,7,6,4085,756
Stacee Parradye,78491 Dorton Junction,1230844,2,0,654,2652
Inglis La Vigne,5405 Hoepker Crossing,3625684,5,8,4146,1502
Krishna Shorie,321 Bunker Hill Circle,4212773,7,0,2459,1670
Amby Ivanusyev,4500 Moose Junction,2832168,1,8,3045,2043
Emlyn Pablos,968 Manufacturers Court,1294305,4,1,1622,1077
Daloris Amsden,46 Hovde Avenue,1236874,2,8,4193,1084
Kerrill Abramzon,1215 Red Cloud Street,4864924,1,4,3841,1432
Loy Hallgarth,9248 Arrowood Place,853769,2,5,2693,1309
Ermentrude McFarlan,82 Corben Trail,2983322,8,8,420,2500
Charis Ogg,13518 Sauthoff Way,3755459,3,3,3797,2025
Debbie Posvner,84271 Lighthouse Bay Center,2635904,6,3,234,1030
Barnabe Dubery,7539 Thompson Park,3568662,3,8,5247,141
Lilli Ryves,92 Elka Park,1906127,7,0,2407,1614
Nathanael McQuarter,2218 Crownhardt Pass,3243687,5,6,5403,1940
Modesty Dopson,51449 Northview Place,3350471,8,5,2151,3269
Rosie Siviour,00 Maple Wood Pass,2176733,8,1,4454,1134
Gill Yakobowitch,71 3rd Park,4747497,8,8,2204,2729
Michaella Ivashintsov,3401 Hooker Trail,543351,4,8,3785,3
Giacobo Bloxam,5 Steensland Point,3778929,1,3,358,1798
Crin Jane,88 Corscot Avenue,4401012,7,0,1535,887
Layla Zorzin,85 American Ash Hill,716788,4,8,2727,1499
Auria Hearl,457 Delladonna Park,1067463,8,1,340,2013
Galvan Aime,860 Springs Circle,2374709,7,4,1072,821
Randolph Potell,4 Ridge Oak Court,4658479,1,0,3414,1893
Klaus Perch,5339 Eagle Crest Avenue,3354883,3,8,4712,120
Hephzibah Leachman,1 Cambridge Hill,3105502,0,0,3084,2940
Wendel Drinkwater,39069 Linden Terrace,3215118,6,6,4618,2176
Brantley Ginnane,6 Mandrake Plaza,3339419,2,0,2684,397
Francisco Favel,4415 Homewood Road,1723604,5,7,3521,2556
Deck Roskell,865 Ronald Regan Avenue,2478679,2,2,2454,2247
Marketa McGrudder,93 Springview Plaza,2421716,7,1,3638,1802
Annora Lebang,36 Northfield Pass,4545485,5,0,1026,261
Bridie Grund,45761 Continental Terrace,2581704,3,0,3156,436
Renato French,74 Dayton Point,526724,4,7,3302,2511
Evangelia Jesse,2 Clarendon Place,1538679,6,6,2260,3187
Karlie Ricardin,41941 Elmside Lane,621760,8,5,4516,1500
Minne Wistance,88027 Dottie Avenue,3906144,0,2,2139,949
Melessa Colebourne,759 Buhler Trail,1682658,5,1,470,1880
Crin Muino,2 Swallow Drive,3976032,2,2,3496,2253
Wilden McCormick,48034 Little Fleur Plaza,2095840,3,7,619,2656
Abby Willerstone,79 Erie Junction,661561,8,5,2932,1962
Aguste Vaudre,89972 Paget Hill,294593,1,5,1780,1753
Arvie Well,177 Farwell Drive,1278946,3,1,3577,972
Everett Lavigne,6 Magdeline Place,400702,1,1,4487,1159
Robinette China,8 Crescent Oaks Trail,4547529,0,7,4309,213
Tracy Anwyl,706 Charing Cross Junction,4755391,8,0,4300,1710
Berke Salvage,5768 Reindahl Park,3049209,8,6,261,2532
Pate Embleton,126 Hanson Center,3935403,7,1,2012,2449
Emmy Backshell,8 Buhler Center,1600328,1,4,4115,345
Hollie Peltzer,42 Clemons Park,305893,5,8,2726,1415
Tabby Blakely,52 Randy Street,3106798,3,7,4371,3453
Lesly Gotthard.sf,6 Hoard Center,4322271,7,3,4587,653
Morgan Tremathick,5676 Corben Lane,1411617,4,1,3535,2660
Ange Teodorski,2557 Grasskamp Pass,695311,6,2,5435,2879
Karry Walas,46 Trailsway Trail,2146101,4,5,4085,1621
Vale MacScherie,81 Glacier Hill Lane,374168,3,8,2237,103
Alexia Heckney,26 Hoffman Pass,4559483,8,4,643,712
Peri Wayt,0 4th Point,3844667,0,7,5445,3282
Moselle Sutty,3616 Mayer Court,719142,8,8,2690,1036
Felice Janman,1 Stang Avenue,744442,3,2,2582,2385
Heall Semeniuk,43 Sloan Hill,871224,6,0,3944,574
Matthus Connah,36616 Jay Way,3022552,7,5,4186,782
Simonette Trewartha,9336 Warner Plaza,3967036,4,2,2923,1403
Chrissy Brayshay,142 Golf Court,1278827,0,5,3914,2628
Lacey Furminger,05925 Corry Crossing,4940863,7,7,847,226
Korry Davydoch,3393 Columbus Drive,4702028,3,2,1798,2938
Daryl Axcell,78462 Crest Line Junction,1472832,8,4,502,949
Matthias Hawthorne,4 2nd Plaza,4267094,8,2,2998,461
Mordecai Halifax,31274 Glendale Hill,3978747,5,0,2861,2004
Florina Mathers,050 Clyde Gallagher Court,1745611,5,5,2201,688
Fowler Hinzer,30770 Canary Drive,3826307,8,8,939,2532
Gaylene Eldered,4028 Manufacturers Hill,2791503,8,4,1428,2377
Hayden Crossland,788 Pawling Center,533174,7,6,2959,477
Ariela Atteridge,56 Warrior Court,1329032,8,3,4683,1685
Frederic Courvert,0 Summerview Hill,3817550,0,0,1655,522
Henri Le Clercq,87015 Tennyson Way,1160831,0,3,4338,879
Nevin Coley,757 Butternut Crossing,4740836,7,6,3620,3284
Chris Streeter,6346 Orin Alley,4187136,5,8,2223,502
Aeriel Maryman,45603 Haas Center,4913992,4,3,3229,2203
Kanya Pudsall,72050 Haas Hill,3091561,0,5,1340,2805
Karla Pirson,03771 Tennyson Circle,4133181,6,1,3830,2649
Thelma Furbank,80095 Mariners Cove Crossing,1980566,3,4,4678,689
Arther Abelson,4998 Sherman Street,2751891,6,4,352,1319
Querida Marlon,32 Blue Bill Park Drive,4041232,2,6,1022,2220
Jackqueline Emmins,75640 Almo Place,1876697,5,5,1260,1109
Penn Macilhench,14 Menomonie Circle,1013667,6,8,5433,1618
Dar Coffee,457 Pepper Wood Junction,4388056,1,0,2532,2396
Roselle Britnell,87 Helena Alley,2154474,5,6,429,1221
Rubie Barnewille,8 Eagle Crest Parkway,1155058,6,5,4829,3137
Isac Lownsbrough,78 Loftsgordon Junction,277719,6,6,2745,2139
Crissy Rotherforth,97293 Linden Court,2698059,2,7,1065,1483
Stella Tewkesberrie,16 Drewry Way,640352,1,7,4276,3372
Alfreda Ghest,411 Forster Hill,2417390,5,4,3935,1223
Teodoor Glasard,024 Charing Cross Place,2868186,5,0,2869,3331
Merry McKeveney,9 Kenwood Crossing,4597691,5,8,2156,48
Lazar Pacht,9933 Bunker Hill Trail,313502,6,3,4989,3018
Baldwin Fallawe,96 Buena Vista Trail,438005,6,8,2014,1108
Konstanze Mantle,10 Waywood Junction,565776,7,6,4620,2196
Sibylla Godfray,63 Northview Plaza,337814,5,1,2939,2229
Ollie Magner,8 Buell Parkway,3960660,7,6,2684,3193
Darrell Plane,4792 Rusk Hill,1090755,5,0,654,3095
Arabelle Zapatero,528 Nelson Point,1783775,7,1,3397,1538
Filip Strewthers,65511 Tennessee Junction,4963244,6,0,425,3270
Berkley De Lisle,98 Norway Maple Road,3716761,6,6,2767,1115
Jerald Parrott,0 Ridgeway Crossing,4663348,1,5,3335,1332
Randi Tatem,13 Gale Circle,2629500,6,1,1804,2607
Tamma Fannon,64 Hoepker Circle,1706921,2,6,737,2565
Courtnay Charteris,929 Westridge Avenue,4260107,1,3,4522,2960
Field Ormond,23 Coolidge Plaza,1697943,0,1,4355,2799
Tandy Vennart,07 Hovde Crossing,2979120,3,1,4507,1253
Julia Carlow,4 Brown Parkway,4017969,1,6,4663,516
Catina Compfort,89 Boyd Crossing,2537982,6,5,3806,1040
Jeri Angeli,0 Melody Lane,2943139,2,1,1404,3449
Roth MacCallion,53 Annamark Way,4316945,3,8,4752,1288
Tracie Clutterham,49 Clarendon Court,4473158,2,4,1869,955
